"datetime","module","tags","metrics"
"2026-08-07 05:13:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:13:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:13:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:13:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522890317824, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:13:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:13:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:13:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2000429056, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:13:00+02","zbx_memory","{}","{""util.pct"": 30.1, ""avail.pct"": 69.9, ""avail.bytes"": 41025019904, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.27, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18620836}"
"2026-08-07 05:13:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11336778, ""load_avg_1"": 0.06, ""load_avg_5"": 0.05, ""proc_count"": 585, ""load_avg_15"": 0.08, ""proc_running"": 2, ""swap_free.pct"": 52.65, ""swap_used.pct"": 47.35, ""swap_free.bytes"": 1406562304, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:14:00+02","zbx_cpu","{}","{""idle.pct"": 98.9, ""switches"": 795.74, ""user.pct"": 0.69, ""util.pct"": 1.1, ""interrupts"": 1249.48, ""iowait.pct"": 0.03, ""system.pct"": 0.27}"
"2026-08-07 05:14:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:14:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:14:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 05:14:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:14:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522890391552, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:14:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:14:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:14:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2000543744, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:14:00+02","zbx_memory","{}","{""util.pct"": 30.1, ""avail.pct"": 69.9, ""avail.bytes"": 41006866432, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.31, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18639324}"
"2026-08-07 05:14:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11336838, ""load_avg_1"": 0.02, ""load_avg_5"": 0.04, ""proc_count"": 584, ""load_avg_15"": 0.08, ""proc_running"": 1, ""swap_free.pct"": 52.65, ""swap_used.pct"": 47.35, ""swap_free.bytes"": 1406562304, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:15:00+02","zbx_cpu","{}","{""idle.pct"": 98.59, ""switches"": 967.24, ""user.pct"": 0.84, ""util.pct"": 1.41, ""interrupts"": 1576.57, ""iowait.pct"": 0.05, ""system.pct"": 0.38}"
"2026-08-07 05:15:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:15:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2000777216, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:15:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:15:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522890694656, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:15:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:15:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 05:15:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:15:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:15:00+02","zbx_memory","{}","{""util.pct"": 29.9, ""avail.pct"": 70.1, ""avail.bytes"": 41171361792, ""total.bytes"": 58697945088, ""max_committed.pct"": 35.77, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18360720}"
"2026-08-07 05:15:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11336899, ""load_avg_1"": 0.01, ""load_avg_5"": 0.03, ""proc_count"": 549, ""load_avg_15"": 0.07, ""proc_running"": 1, ""swap_free.pct"": 52.66, ""swap_used.pct"": 47.34, ""swap_free.bytes"": 1406824448, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:16:00+02","zbx_cpu","{}","{""idle.pct"": 98.56, ""switches"": 954.68, ""user.pct"": 0.88, ""util.pct"": 1.44, ""interrupts"": 1514.25, ""iowait.pct"": 0.04, ""system.pct"": 0.4}"
"2026-08-07 05:16:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 05:16:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:16:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:16:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522895446016, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:16:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:16:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:16:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2001354752, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:16:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:16:00+02","zbx_memory","{}","{""util.pct"": 29.9, ""avail.pct"": 70.1, ""avail.bytes"": 41167855616, ""total.bytes"": 58697945088, ""max_committed.pct"": 35.76, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18357456}"
"2026-08-07 05:16:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11336959, ""load_avg_1"": 0.08, ""load_avg_5"": 0.05, ""proc_count"": 549, ""load_avg_15"": 0.08, ""proc_running"": 1, ""swap_free.pct"": 52.66, ""swap_used.pct"": 47.34, ""swap_free.bytes"": 1406824448, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:17:00+02","zbx_cpu","{}","{""idle.pct"": 98.22, ""switches"": 1132.43, ""user.pct"": 1.13, ""util.pct"": 1.78, ""interrupts"": 1914.25, ""iowait.pct"": 0.12, ""system.pct"": 0.36}"
"2026-08-07 05:17:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:17:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 05:17:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:17:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522895527936, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:17:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:17:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:17:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2001506304, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:17:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:17:00+02","zbx_memory","{}","{""util.pct"": 30, ""avail.pct"": 70, ""avail.bytes"": 41146781696, ""total.bytes"": 58697945088, ""max_committed.pct"": 35.8, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18375572}"
"2026-08-07 05:17:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11337018, ""load_avg_1"": 0.47, ""load_avg_5"": 0.15, ""proc_count"": 549, ""load_avg_15"": 0.11, ""proc_running"": 1, ""swap_free.pct"": 52.66, ""swap_used.pct"": 47.34, ""swap_free.bytes"": 1406824448, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:18:00+02","zbx_cpu","{}","{""idle.pct"": 97.13, ""switches"": 1744.19, ""user.pct"": 1.81, ""util.pct"": 2.87, ""interrupts"": 2924.7, ""iowait.pct"": 0.26, ""system.pct"": 0.59}"
"2026-08-07 05:18:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2001735680, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:18:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:18:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:18:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 05:18:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:18:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522828890112, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:18:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:18:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:18:00+02","zbx_memory","{}","{""util.pct"": 30.1, ""avail.pct"": 69.9, ""avail.bytes"": 41028071424, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.02, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18491192}"
"2026-08-07 05:18:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11337078, ""load_avg_1"": 0.21, ""load_avg_5"": 0.14, ""proc_count"": 559, ""load_avg_15"": 0.1, ""proc_running"": 1, ""swap_free.pct"": 52.66, ""swap_used.pct"": 47.34, ""swap_free.bytes"": 1406824448, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:19:00+02","zbx_cpu","{}","{""idle.pct"": 98.95, ""switches"": 762.42, ""user.pct"": 0.66, ""util.pct"": 1.05, ""interrupts"": 1192.45, ""iowait.pct"": 0.02, ""system.pct"": 0.27}"
"2026-08-07 05:19:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:19:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:19:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 05:19:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:19:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2001858560, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:19:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:19:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:19:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522828689408, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:19:00+02","zbx_memory","{}","{""util.pct"": 30.1, ""avail.pct"": 69.9, ""avail.bytes"": 41028448256, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.01, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18483332}"
"2026-08-07 05:19:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11337139, ""load_avg_1"": 0.08, ""load_avg_5"": 0.11, ""proc_count"": 559, ""load_avg_15"": 0.09, ""proc_running"": 1, ""swap_free.pct"": 52.66, ""swap_used.pct"": 47.34, ""swap_free.bytes"": 1406824448, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:20:00+02","zbx_cpu","{}","{""idle.pct"": 98.85, ""switches"": 803.54, ""user.pct"": 0.71, ""util.pct"": 1.15, ""interrupts"": 1285.86, ""iowait.pct"": 0.03, ""system.pct"": 0.29}"
"2026-08-07 05:20:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:20:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2002075648, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:20:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:20:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:20:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:20:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 05:20:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:20:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522828754944, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:20:00+02","zbx_memory","{}","{""util.pct"": 30.1, ""avail.pct"": 69.9, ""avail.bytes"": 41024282624, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.06, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18511144}"
"2026-08-07 05:20:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11337198, ""load_avg_1"": 0.08, ""load_avg_5"": 0.1, ""proc_count"": 563, ""load_avg_15"": 0.09, ""proc_running"": 2, ""swap_free.pct"": 52.67, ""swap_used.pct"": 47.33, ""swap_free.bytes"": 1407086592, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:21:00+02","zbx_cpu","{}","{""idle.pct"": 98.63, ""switches"": 879.95, ""user.pct"": 0.79, ""util.pct"": 1.37, ""interrupts"": 1377.95, ""iowait.pct"": 0.04, ""system.pct"": 0.43}"
"2026-08-07 05:21:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:21:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:21:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2002653184, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:21:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:21:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:21:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:21:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522833416192, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:21:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 05:21:00+02","zbx_memory","{}","{""util.pct"": 30.1, ""avail.pct"": 69.9, ""avail.bytes"": 41063182336, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.02, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18487596}"
"2026-08-07 05:21:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11337258, ""load_avg_1"": 0.03, ""load_avg_5"": 0.08, ""proc_count"": 559, ""load_avg_15"": 0.08, ""proc_running"": 1, ""swap_free.pct"": 52.67, ""swap_used.pct"": 47.33, ""swap_free.bytes"": 1407086592, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:22:00+02","zbx_cpu","{}","{""idle.pct"": 98.98, ""switches"": 761.55, ""user.pct"": 0.65, ""util.pct"": 1.02, ""interrupts"": 1200.78, ""iowait.pct"": 0.03, ""system.pct"": 0.24}"
"2026-08-07 05:22:00+02","zbx_filesystem","{""path"": ""/boot""}","{""used.pct"": 53.4, ""used.bytes"": 507863040, ""total.bytes"": 1020702720, ""inodes_used.pct"": 1}"
"2026-08-07 05:22:00+02","zbx_filesystem","{""path"": ""/""}","{""used.pct"": 28.8, ""used.bytes"": 552185856, ""total.bytes"": 2040373248, ""inodes_used.pct"": 1.1}"
"2026-08-07 05:22:00+02","zbx_filesystem","{""path"": ""/home""}","{""used.pct"": 0, ""used.bytes"": 352256, ""total.bytes"": 4143677440, ""inodes_used.pct"": 0}"
"2026-08-07 05:22:00+02","zbx_filesystem","{""path"": ""/opt""}","{""used.pct"": 12.4, ""used.bytes"": 237080576, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0.1}"
"2026-08-07 05:22:00+02","zbx_filesystem","{""path"": ""/pg_data/pAMK""}","{""used.pct"": 43.4, ""used.bytes"": 1522833465344, ""total.bytes"": 3697936982016, ""inodes_used.pct"": 0}"
"2026-08-07 05:22:00+02","zbx_filesystem","{""path"": ""/tmp""}","{""used.pct"": 0, ""used.bytes"": 258048, ""total.bytes"": 2040373248, ""inodes_used.pct"": 0}"
"2026-08-07 05:22:00+02","zbx_filesystem","{""path"": ""/usr""}","{""used.pct"": 58.4, ""used.bytes"": 2283241472, ""total.bytes"": 4143677440, ""inodes_used.pct"": 21.1}"
"2026-08-07 05:22:00+02","zbx_filesystem","{""path"": ""/var""}","{""used.pct"": 25.3, ""used.bytes"": 2002751488, ""total.bytes"": 8350298112, ""inodes_used.pct"": 0.6}"
"2026-08-07 05:22:00+02","zbx_memory","{}","{""util.pct"": 30.1, ""avail.pct"": 69.9, ""avail.bytes"": 41012002816, ""total.bytes"": 58697945088, ""max_committed.pct"": 36.03, ""commit_limit.kbytes"": 51333024, ""committed_as.kbytes"": 18496448}"
"2026-08-07 05:22:00+02","zbx_system","{}","{""users"": 0, ""uptime"": 11337319, ""load_avg_1"": 0.08, ""load_avg_5"": 0.09, ""proc_count"": 559, ""load_avg_15"": 0.09, ""proc_running"": 1, ""swap_free.pct"": 52.67, ""swap_used.pct"": 47.33, ""swap_free.bytes"": 1407086592, ""swap_total.bytes"": 2671763456}"
"2026-08-07 05:23:00+02","zbx_cpu","{}","{""idle.pct"": 98.96, ""switches"": 783.18, ""user.pct"": 0.67, ""util.pct"": 1.04, ""interrupts"": 1205.54, ""iowait.pct"": 0.02, ""system.pct"": 0.27}"
